"subject" "activity" "measurement" "mean_of_means"
"1610" "17" "LAYING" "fBodyAccJerk.mean...Z" -0.98038005915493
"1611" "17" "LAYING" "fBodyGyro.mean...X" -0.971949211126761
"1612" "17" "LAYING" "fBodyGyro.mean...Y" -0.973669098591549
"1613" "17" "LAYING" "fBodyGyro.mean...Z" -0.976164852112676
"1614" "17" "LAYING" "fBodyAccMag.mean.." -0.961046326338028
"1615" "17" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.979687318732394
"1616" "17" "LAYING" "fBodyBodyGyroMag.mean.." -0.969014444788732
"1617" "17" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.982765526478873
"1618" "17" "SITTING" "tBodyAcc.mean...X" 0.2773570196875
"1619" "17" "SITTING" "tBodyAcc.mean...Y" -0.014156274084375
"1620" "17" "SITTING" "tBodyAcc.mean...Z" -0.11362408509375
"1621" "17" "SITTING" "tGravityAcc.mean...X" 0.94488374765625
"1622" "17" "SITTING" "tGravityAcc.mean...Y" -0.002814673171875
"1623" "17" "SITTING" "tGravityAcc.mean...Z" -0.135803881679687
"1624" "17" "SITTING" "tBodyAccJerk.mean...X" 0.075070986171875
"1625" "17" "SITTING" "tBodyAccJerk.mean...Y" 0.0056097104915625
"1626" "17" "SITTING" "tBodyAccJerk.mean...Z" -0.0015544841534375
"1627" "17" "SITTING" "tBodyGyro.mean...X" -0.042549159015625
"1628" "17" "SITTING" "tBodyGyro.mean...Y" -0.0669245931234375
"1629" "17" "SITTING" "tBodyGyro.mean...Z" 0.0860053803375
"1630" "17" "SITTING" "tBodyGyroJerk.mean...X" -0.094247696875
"1631" "17" "SITTING" "tBodyGyroJerk.mean...Y" -0.0411134199378125
"1632" "17" "SITTING" "tBodyGyroJerk.mean...Z" -0.051090324421875
"1633" "17" "SITTING" "tBodyAccMag.mean.." -0.97274734640625
"1634" "17" "SITTING" "tGravityAccMag.mean.." -0.97274734640625
"1635" "17" "SITTING" "tBodyAccJerkMag.mean.." -0.99281471515625
"1636" "17" "SITTING" "tBodyGyroMag.mean.." -0.967177744375
"1637" "17" "SITTING" "tBodyGyroJerkMag.mean.." -0.996334795
"1638" "17" "SITTING" "fBodyAcc.mean...X" -0.9939693815625
"1639" "17" "SITTING" "fBodyAcc.mean...Y" -0.96992798921875
"1640" "17" "SITTING" "fBodyAcc.mean...Z" -0.97484160453125
"1641" "17" "SITTING" "fBodyAccJerk.mean...X" -0.99454262109375
"1642" "17" "SITTING" "fBodyAccJerk.mean...Y" -0.9883274196875
"1643" "17" "SITTING" "fBodyAccJerk.mean...Z" -0.9888280653125
"1644" "17" "SITTING" "fBodyGyro.mean...X" -0.98841106765625
"1645" "17" "SITTING" "fBodyGyro.mean...Y" -0.98879397953125
"1646" "17" "SITTING" "fBodyGyro.mean...Z" -0.98161709828125
"1647" "17" "SITTING" "fBodyAccMag.mean.." -0.973626755
"1648" "17" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.99142725046875
"1649" "17" "SITTING" "fBodyBodyGyroMag.mean.." -0.98336929234375
"1650" "17" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.995204564375
"1651" "17" "STANDING" "tBodyAcc.mean...X" 0.277942503333333
"1652" "17" "STANDING" "tBodyAcc.mean...Y" -0.0174120064169231
"1653" "17" "STANDING" "tBodyAcc.mean...Z" -0.111432145565
"1654" "17" "STANDING" "tGravityAcc.mean...X" 0.904678547435897
"1655" "17" "STANDING" "tGravityAcc.mean...Y" -0.257486817948718
"1656" "17" "STANDING" "tGravityAcc.mean...Z" -0.202687757012821
"1657" "17" "STANDING" "tBodyAccJerk.mean...X" 0.0740864955641026
"1658" "17" "STANDING" "tBodyAccJerk.mean...Y" 0.00657853452564103
"1659" "17" "STANDING" "tBodyAccJerk.mean...Z" -0.00403599594166667
"1660" "17" "STANDING" "tBodyGyro.mean...X" -0.0269576937130769
"1661" "17" "STANDING" "tBodyGyro.mean...Y" -0.0770632126371795
"1662" "17" "STANDING" "tBodyGyro.mean...Z" 0.0880561869358974
"1663" "17" "STANDING" "tBodyGyroJerk.mean...X" -0.101289168653846
"1664" "17" "STANDING" "tBodyGyroJerk.mean...Y" -0.0404518753974359
"1665" "17" "STANDING" "tBodyGyroJerk.mean...Z" -0.0546331330897436
"1666" "17" "STANDING" "tBodyAccMag.mean.." -0.977635981410256
"1667" "17" "STANDING" "tGravityAccMag.mean.." -0.977635981410256
"1668" "17" "STANDING" "tBodyAccJerkMag.mean.." -0.991742753589744
"1669" "17" "STANDING" "tBodyGyroMag.mean.." -0.978184576538462
"1670" "17" "STANDING" "tBodyGyroJerkMag.mean.." -0.993672973717949
"1671" "17" "STANDING" "fBodyAcc.mean...X" -0.990927533846154
"1672" "17" "STANDING" "fBodyAcc.mean...Y" -0.97417056948718
"1673" "17" "STANDING" "fBodyAcc.mean...Z" -0.980231575769231
"1674" "17" "STANDING" "fBodyAccJerk.mean...X" -0.992129225769231
"1675" "17" "STANDING" "fBodyAccJerk.mean...Y" -0.986278342435897
"1676" "17" "STANDING" "fBodyAccJerk.mean...Z" -0.989563633076923
"1677" "17" "STANDING" "fBodyGyro.mean...X" -0.980696264102564
"1678" "17" "STANDING" "fBodyGyro.mean...Y" -0.987334041282051
"1679" "17" "STANDING" "fBodyGyro.mean...Z" -0.985954978205128
"1680" "17" "STANDING" "fBodyAccMag.mean.." -0.980967748205128
"1681" "17" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.990162798846154
"1682" "17" "STANDING" "fBodyBodyGyroMag.mean.." -0.984291131538461
"1683" "17" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.992723939358974
"1684" "17" "WALKING" "tBodyAcc.mean...X" 0.272341855245902
"1685" "17" "WALKING" "tBodyAcc.mean...Y" -0.0184875403339344
"1686" "17" "WALKING" "tBodyAcc.mean...Z" -0.109792122032787
"1687" "17" "WALKING" "tGravityAcc.mean...X" 0.92811236852459
"1688" "17" "WALKING" "tGravityAcc.mean...Y" -0.179927382704918
"1689" "17" "WALKING" "tGravityAcc.mean...Z" -0.190265949622951
"1690" "17" "WALKING" "tBodyAccJerk.mean...X" 0.0773188580032787
"1691" "17" "WALKING" "tBodyAccJerk.mean...Y" 0.0130098548360656
"1692" "17" "WALKING" "tBodyAccJerk.mean...Z" 0.0243753334442623
"1693" "17" "WALKING" "tBodyGyro.mean...X" -0.00922265519180328
"1694" "17" "WALKING" "tBodyGyro.mean...Y" -0.0839773343770492
"1695" "17" "WALKING" "tBodyGyro.mean...Z" 0.0757132656704918
"1696" "17" "WALKING" "tBodyGyroJerk.mean...X" -0.109959237927869
"1697" "17" "WALKING" "tBodyGyroJerk.mean...Y" -0.0379251328622951
"1698" "17" "WALKING" "tBodyGyroJerk.mean...Z" -0.0513807166754098
"1699" "17" "WALKING" "tBodyAccMag.mean.." -0.151151487704918
"1700" "17" "WALKING" "tGravityAccMag.mean.." -0.151151487704918
"1701" "17" "WALKING" "tBodyAccJerkMag.mean.." -0.301093269180328
"1702" "17" "WALKING" "tBodyGyroMag.mean.." -0.335009836885246
"1703" "17" "WALKING" "tBodyGyroJerkMag.mean.." -0.517167440655738
"1704" "17" "WALKING" "fBodyAcc.mean...X" -0.360991674918033
"1705" "17" "WALKING" "fBodyAcc.mean...Y" -0.0650267622126229
"1706" "17" "WALKING" "fBodyAcc.mean...Z" -0.382832802295082
"1707" "17" "WALKING" "fBodyAccJerk.mean...X" -0.423446094590164
"1708" "17" "WALKING" "fBodyAccJerk.mean...Y" -0.194232721737705
"1709" "17" "WALKING" "fBodyAccJerk.mean...Z" -0.523427055737705
"1710" "17" "WALKING" "fBodyGyro.mean...X" -0.40771670852459
"1711" "17" "WALKING" "fBodyGyro.mean...Y" -0.490166286557377
"1712" "17" "WALKING" "fBodyGyro.mean...Z" -0.398809217540984
"1713" "17" "WALKING" "fBodyAccMag.mean.." -0.429380043442623
"1714" "17" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.335938891803279
"1715" "17" "WALKING" "fBodyBodyGyroMag.mean.." -0.518618058688525
"1716" "17" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.582711859672131
"1717" "17" "WALKING_DOWNSTAIRS" "tBodyAcc.mean...X" 0.29391828326087
"1718" "17" "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Y" -0.0167359404347826
"1719" "17" "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Z" -0.0892432745173913
"1720" "17" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...X" 0.928817578043478
"1721" "17" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Y" -0.151077057652174
"1722" "17" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Z" -0.160962985956522
"1723" "17" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...X" 0.118250858006522
"1724" "17" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Y" -0.0113826178208696
"1725" "17" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Z" -0.00939838078195652
"1726" "17" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...X" 0.0677728390673913
"1727" "17" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Y" -0.123517195928261
"1728" "17" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Z" 0.0162878745776087
"1729" "17" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...X" -0.1077700285
"1730" "17" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Y" -0.0381702367441304
"1731" "17" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Z" -0.0582518846641304
"1732" "17" "WALKING_DOWNSTAIRS" "tBodyAccMag.mean.." 0.148951103536087
"1733" "17" "WALKING_DOWNSTAIRS" "tGravityAccMag.mean.." 0.148951103536087
"1734" "17" "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.mean.." -0.221631694184783
"1735" "17" "WALKING_DOWNSTAIRS" "tBodyGyroMag.mean.." -0.232641763307609
"1736" "17" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.540325787826087
"1737" "17" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...X" -0.0226239171245652
"1738" "17" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Y" -0.130272514565217
"1739" "17" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Z" -0.3180818605
"1740" "17" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...X" -0.215092049054348
"1741" "17" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Y" -0.351268404347826
"1742" "17" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Z" -0.498668458043478
"1743" "17" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...X" -0.316412962967391
"1744" "17" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Y" -0.451126869347826
"1745" "17" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Z" -0.403380386086957
"1746" "17" "WALKING_DOWNSTAIRS" "fBodyAccMag.mean.." 0.0580680522108696
"1747" "17" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.188680399771739
"1748" "17" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.mean.." -0.40943875826087
"1749" "17" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.57734888
"1750" "17" "WALKING_UPSTAIRS" "tBodyAcc.mean...X" 0.252604768583333
"1751" "17" "WALKING_UPSTAIRS" "tBodyAcc.mean...Y" -0.0228645614308333
"1752" "17" "WALKING_UPSTAIRS" "tBodyAcc.mean...Z" -0.121290442104167
"1753" "17" "WALKING_UPSTAIRS" "tGravityAcc.mean...X" 0.853530565833333
"1754" "17" "WALKING_UPSTAIRS" "tGravityAcc.mean...Y" -0.284153753333333
"1755" "17" "WALKING_UPSTAIRS" "tGravityAcc.mean...Z" -0.298171464166667
"1756" "17" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...X" 0.07680441704375
"1757" "17" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Y" 0.03083565139375
"1758" "17" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Z" 0.00759533846458334
"1759" "17" "WALKING_UPSTAIRS" "tBodyGyro.mean...X" -0.0304250571395833
"1760" "17" "WALKING_UPSTAIRS" "tBodyGyro.mean...Y" -0.0548455941370417
"1761" "17" "WALKING_UPSTAIRS" "tBodyGyro.mean...Z" 0.0560931358145833
"1762" "17" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...X" -0.142655397660417
"1763" "17" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Y" -0.0414496328508333
"1764" "17" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Z" -0.0223482086545833
"1765" "17" "WALKING_UPSTAIRS" "tBodyAccMag.mean.." -0.0128062276916667
"1766" "17" "WALKING_UPSTAIRS" "tGravityAccMag.mean.." -0.0128062276916667
"1767" "17" "WALKING_UPSTAIRS" "tBodyAccJerkMag.mean.." -0.357233897916667
"1768" "17" "WALKING_UPSTAIRS" "tBodyGyroMag.mean.." -0.235191249091667
"1769" "17" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.637367490625
"1770" "17" "WALKING_UPSTAIRS" "fBodyAcc.mean...X" -0.1397522212625
"1771" "17" "WALKING_UPSTAIRS" "fBodyAcc.mean...Y" -0.1175197356
"1772" "17" "WALKING_UPSTAIRS" "fBodyAcc.mean...Z" -0.3999234945625
"1773" "17" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...X" -0.360272225833333
"1774" "17" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Y" -0.37705192875
"1775" "17" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Z" -0.633017707916667
"1776" "17" "WALKING_UPSTAIRS" "fBodyGyro.mean...X" -0.416223018291667
"1777" "17" "WALKING_UPSTAIRS" "fBodyGyro.mean...Y" -0.521435415208333
"1778" "17" "WALKING_UPSTAIRS" "fBodyGyro.mean...Z" -0.324273713333333
"1779" "17" "WALKING_UPSTAIRS" "fBodyAccMag.mean.." -0.150305643291667
"1780" "17" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.360299853125
"1781" "17" "WALKING_UPSTAIRS" "fBodyBodyGyroMag.mean.." -0.504066956875
"1782" "17" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.669008763541667
"1783" "18" "LAYING" "tBodyAcc.mean...X" 0.274691576923077
"1784" "18" "LAYING" "tBodyAcc.mean...Y" -0.0173937684615385
"1785" "18" "LAYING" "tBodyAcc.mean...Z" -0.107698927907692
"1786" "18" "LAYING" "tGravityAcc.mean...X" -0.220600509076923
"1787" "18" "LAYING" "tGravityAcc.mean...Y" 0.719755403692308
"1788" "18" "LAYING" "tGravityAcc.mean...Z" 0.605495317692308
"1789" "18" "LAYING" "tBodyAccJerk.mean...X" 0.0749985010769231
"1790" "18" "LAYING" "tBodyAccJerk.mean...Y" 0.0117018961415385
"1791" "18" "LAYING" "tBodyAccJerk.mean...Z" -0.00121344813430769
"1792" "18" "LAYING" "tBodyGyro.mean...X" -0.02517618068
"1793" "18" "LAYING" "tBodyGyro.mean...Y" -0.0837587308153846
"1794" "18" "LAYING" "tBodyGyro.mean...Z" 0.0937781948153846
"1795" "18" "LAYING" "tBodyGyroJerk.mean...X" -0.0997154236307692
"1796" "18" "LAYING" "tBodyGyroJerk.mean...Y" -0.0393440191846154
"1797" "18" "LAYING" "tBodyGyroJerk.mean...Z" -0.0593135986615385
"1798" "18" "LAYING" "tBodyAccMag.mean.." -0.986456241538462
"1799" "18" "LAYING" "tGravityAccMag.mean.." -0.986456241538462
"1800" "18" "LAYING" "tBodyAccJerkMag.mean.." -0.98832154
"1801" "18" "LAYING" "tBodyGyroMag.mean.." -0.980740846769231
"1802" "18" "LAYING" "tBodyGyroJerkMag.mean.." -0.993095122615385
"1803" "18" "LAYING" "fBodyAcc.mean...X" -0.985179972153846
"1804" "18" "LAYING" "fBodyAcc.mean...Y" -0.984909884615385
"1805" "18" "LAYING" "fBodyAcc.mean...Z" -0.988606906307692
"1806" "18" "LAYING" "fBodyAccJerk.mean...X" -0.986404709384615
"1807" "18" "LAYING" "fBodyAccJerk.mean...Y" -0.985865325230769
"1808" "18" "LAYING" "fBodyAccJerk.mean...Z" -0.989116865846154
"1809" "18" "LAYING" "fBodyGyro.mean...X" -0.992436927692308
"1810" "18" "LAYING" "fBodyGyro.mean...Y" -0.985611171384615
"1811" "18" "LAYING" "fBodyGyro.mean...Z" -0.984999291538462
"1812" "18" "LAYING" "fBodyAccMag.mean.." -0.986788412
"1813" "18" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.988548418307692
"1814" "18" "LAYING" "fBodyBodyGyroMag.mean.." -0.984329092153846
"1815" "18" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.991901007538462
"1816" "18" "SITTING" "tBodyAcc.mean...X" 0.27727001877193
"1817" "18" "SITTING" "tBodyAcc.mean...Y" -0.0128691279736842
"1818" "18" "SITTING" "tBodyAcc.mean...Z" -0.111904775824561
"1819" "18" "SITTING" "tGravityAcc.mean...X" 0.909816469298246
"1820" "18" "SITTING" "tGravityAcc.mean...Y" 0.12988647622807
"1821" "18" "SITTING" "tGravityAcc.mean...Z" 0.161877417894737
"1822" "18" "SITTING" "tBodyAccJerk.mean...X" 0.076622889
"1823" "18" "SITTING" "tBodyAccJerk.mean...Y" 0.00694560289491228
"1824" "18" "SITTING" "tBodyAccJerk.mean...Z" 0.00278757042058246
"1825" "18" "SITTING" "tBodyGyro.mean...X" -0.0333057034385965
"1826" "18" "SITTING" "tBodyGyro.mean...Y" -0.0685796341105263
"1827" "18" "SITTING" "tBodyGyro.mean...Z" 0.0848140511754386
"1828" "18" "SITTING" "tBodyGyroJerk.mean...X" -0.0954723233684211
"1829" "18" "SITTING" "tBodyGyroJerk.mean...Y" -0.0397125591491228
"1830" "18" "SITTING" "tBodyGyroJerk.mean...Z" -0.0523030404789474
"1831" "18" "SITTING" "tBodyAccMag.mean.." -0.983674151754386
"1832" "18" "SITTING" "tGravityAccMag.mean.." -0.983674151754386
"1833" "18" "SITTING" "tBodyAccJerkMag.mean.." -0.989869574561404
"1834" "18" "SITTING" "tBodyGyroMag.mean.." -0.977634992105263
"1835" "18" "SITTING" "tBodyGyroJerkMag.mean.." -0.994873439824561
"1836" "18" "SITTING" "fBodyAcc.mean...X" -0.993144920175439
"1837" "18" "SITTING" "fBodyAcc.mean...Y" -0.976538530350877
"1838" "18" "SITTING" "fBodyAcc.mean...Z" -0.982996441403509
"1839" "18" "SITTING" "fBodyAccJerk.mean...X" -0.991924709824561
"1840" "18" "SITTING" "fBodyAccJerk.mean...Y" -0.983642391578947
"1841" "18" "SITTING" "fBodyAccJerk.mean...Z" -0.988689671578947
"1842" "18" "SITTING" "fBodyGyro.mean...X" -0.989961500350877
"1843" "18" "SITTING" "fBodyGyro.mean...Y" -0.988702701403509
"1844" "18" "SITTING" "fBodyGyro.mean...Z" -0.983027386491228
"1845" "18" "SITTING" "fBodyAccMag.mean.." -0.984781467192982
"1846" "18" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.990407075964912
"1847" "18" "SITTING" "fBodyBodyGyroMag.mean.." -0.986535242105263
"1848" "18" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.99480818754386
"1849" "18" "STANDING" "tBodyAcc.mean...X" 0.278458805890411
"1850" "18" "STANDING" "tBodyAcc.mean...Y" -0.0166353518150685
"1851" "18" "STANDING" "tBodyAcc.mean...Z" -0.108453355945205
"1852" "18" "STANDING" "tGravityAcc.mean...X" 0.947573239863014
"1853" "18" "STANDING" "tGravityAcc.mean...Y" -0.204206320958904
"1854" "18" "STANDING" "tGravityAcc.mean...Z" -0.0485767106575342
"1855" "18" "STANDING" "tBodyAccJerk.mean...X" 0.0753539482328767
"1856" "18" "STANDING" "tBodyAccJerk.mean...Y" 0.0104698718417123
"1857" "18" "STANDING" "tBodyAccJerk.mean...Z" -0.00181640480191781
"1858" "18" "STANDING" "tBodyGyro.mean...X" -0.0265873248835616
"1859" "18" "STANDING" "tBodyGyro.mean...Y" -0.0732260127945206
"1860" "18" "STANDING" "tBodyGyro.mean...Z" 0.0843190675616438
"1861" "18" "STANDING" "tBodyGyroJerk.mean...X" -0.0987174024657534
"1862" "18" "STANDING" "tBodyGyroJerk.mean...Y" -0.0406573412739726
"1863" "18" "STANDING" "tBodyGyroJerk.mean...Z" -0.0532384453013699
"1864" "18" "STANDING" "tBodyAccMag.mean.." -0.972607495342466
"1865" "18" "STANDING" "tGravityAccMag.mean.." -0.972607495342466
"1866" "18" "STANDING" "tBodyAccJerkMag.mean.." -0.98596529369863
"1867" "18" "STANDING" "tBodyGyroMag.mean.." -0.963006793150685
"1868" "18" "STANDING" "tBodyGyroJerkMag.mean.." -0.988685954931507
"1869" "18" "STANDING" "fBodyAcc.mean...X" -0.990409919315068
"1870" "18" "STANDING" "fBodyAcc.mean...Y" -0.961239135479452
"1871" "18" "STANDING" "fBodyAcc.mean...Z" -0.975772813972603
"1872" "18" "STANDING" "fBodyAccJerk.mean...X" -0.989544971232877
"1873" "18" "STANDING" "fBodyAccJerk.mean...Y" -0.975243689589041
"1874" "18" "STANDING" "fBodyAccJerk.mean...Z" -0.986265653561644
"1875" "18" "STANDING" "fBodyGyro.mean...X" -0.964428926438356
"1876" "18" "STANDING" "fBodyGyro.mean...Y" -0.983561159726027
"1877" "18" "STANDING" "fBodyGyro.mean...Z" -0.974294413013699
"1878" "18" "STANDING" "fBodyAccMag.mean.." -0.976797646027397
"1879" "18" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.984987073150685
"1880" "18" "STANDING" "fBodyBodyGyroMag.mean.." -0.972352593013699
"1881" "18" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.988960668767123
"1882" "18" "WALKING" "tBodyAcc.mean...X" 0.273887758571429
"1883" "18" "WALKING" "tBodyAcc.mean...Y" -0.0178023631866071
"1884" "18" "WALKING" "tBodyAcc.mean...Z" -0.104218315464286
"1885" "18" "WALKING" "tGravityAcc.mean...X" 0.92386524875
"1886" "18" "WALKING" "tGravityAcc.mean...Y" -0.254317085892857
"1887" "18" "WALKING" "tGravityAcc.mean...Z" -0.0609313415892857
"1888" "18" "WALKING" "tBodyAccJerk.mean...X" 0.0767524278392857
"1889" "18" "WALKING" "tBodyAccJerk.mean...Y" 0.0282745481892857
"1890" "18" "WALKING" "tBodyAccJerk.mean...Z" 0.010685091
"1891" "18" "WALKING" "tBodyGyro.mean...X" -0.0399399716026786
"1892" "18" "WALKING" "tBodyGyro.mean...Y" -0.0613727362975
"1893" "18" "WALKING" "tBodyGyro.mean...Z" 0.0944718394625
"1894" "18" "WALKING" "tBodyGyroJerk.mean...X" -0.0966435295642857
"1895" "18" "WALKING" "tBodyGyroJerk.mean...Y" -0.0433771125875
"1896" "18" "WALKING" "tBodyGyroJerk.mean...Z" -0.0502631568175
"1897" "18" "WALKING" "tBodyAccMag.mean.." -0.287908078035714
"1898" "18" "WALKING" "tGravityAccMag.mean.." -0.287908078035714
"1899" "18" "WALKING" "tBodyAccJerkMag.mean.." -0.379269262142857
"1900" "18" "WALKING" "tBodyGyroMag.mean.." -0.500471147857143
"1901" "18" "WALKING" "tBodyGyroJerkMag.mean.." -0.636485896964286
"1902" "18" "WALKING" "fBodyAcc.mean...X" -0.37147515625
"1903" "18" "WALKING" "fBodyAcc.mean...Y" -0.24360627125
"1904" "18" "WALKING" "fBodyAcc.mean...Z" -0.48977105125
"1905" "18" "WALKING" "fBodyAccJerk.mean...X" -0.414797154464286
"1906" "18" "WALKING" "fBodyAccJerk.mean...Y" -0.361908549464286
"1907" "18" "WALKING" "fBodyAccJerk.mean...Z" -0.601147246785714
"1908" "18" "WALKING" "fBodyGyro.mean...X" -0.609673434464286
"1909" "18" "WALKING" "fBodyGyro.mean...Y" -0.570898150714286
"1910" "18" "WALKING" "fBodyGyro.mean...Z" -0.538152344821429
"1911" "18" "WALKING" "fBodyAccMag.mean.." -0.424386734107143
"1912" "18" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.41403775125
"1913" "18" "WALKING" "fBodyBodyGyroMag.mean.." -0.620331394285714
"1914" "18" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.710596311071429
"1915" "18" "WALKING_DOWNSTAIRS" "tBodyAcc.mean...X" 0.288439468909091
"1916" "18" "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Y" -0.0168666920221818
"1917" "18" "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Z" -0.1033908092
"1918" "18" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...X" 0.932277478363636
"1919" "18" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Y" -0.225809125454545
"1920" "18" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Z" -0.0493636733454545
"1921" "18" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...X" 0.0809044045254545
"1922" "18" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Y" -0.000757069449090909
"1923" "18" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Z" -0.01417699182
"1924" "18" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...X" -0.0576548655654545
"1925" "18" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Y" -0.0636214336761818
"1926" "18" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Z" 0.0987471683127273
"1927" "18" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...X" -0.0836566573181818
"1928" "18" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Y" -0.0509120258890909
"1929" "18" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Z" -0.0570591813909091
"1930" "18" "WALKING_DOWNSTAIRS" "tBodyAccMag.mean.." -0.293531973636364
"1931" "18" "WALKING_DOWNSTAIRS" "tGravityAccMag.mean.." -0.293531973636364
"1932" "18" "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.mean.." -0.466516044
"1933" "18" "WALKING_DOWNSTAIRS" "tBodyGyroMag.mean.." -0.381022814727273
"1934" "18" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.701663073636364
"1935" "18" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...X" -0.350086793272727
"1936" "18" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Y" -0.309049613818182
"1937" "18" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Z" -0.505824358
"1938" "18" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...X" -0.412728286727273
"1939" "18" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Y" -0.465982666363636
"1940" "18" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Z" -0.622135895090909
"1941" "18" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...X" -0.489232274509091
"1942" "18" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Y" -0.641527595090909
"1943" "18" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Z" -0.447030699454545
"1944" "18" "WALKING_DOWNSTAIRS" "fBodyAccMag.mean.." -0.241973534781818
"1945" "18" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.3833987134
"1946" "18" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.mean.." -0.604735414363636
"1947" "18" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.744236045090909
"1948" "18" "WALKING_UPSTAIRS" "tBodyAcc.mean...X" 0.265401201896552
